"Date","week.number","Species","Type","Alive","Latitude","Longitude"
"2010-06-20",25,"Brown Pelican","birds","N",29.30388,-89.9646
"2010-06-20",25,"Brown Pelican","birds","N",29.34848,-89.05135
"2010-06-20",25,"Brown Pelican","birds","N",29.30388,-89.9646
"2010-06-21",26,"Northern Gannet","birds","N",30.30832,-87.37246
"2010-06-21",26,"Unidentified Gull","birds","N",30.39256,-88.93067
"2010-06-21",26,"Northern Gannet","birds","N",29.94823,-88.72173
"2010-06-21",26,"Unknown","birds","N",27.58033,-82.76163
"2010-06-21",26,"Laughing Gull","birds","N",27.58154,-82.76283
"2010-06-21",26,"Laughing Gull","birds","N",27.5843,-82.7634
"2010-06-21",26,"Laughing Gull","birds","N",27.59439,-82.76331
"2010-06-21",26,"Brown Pelican","birds","N",30.31057,-87.72755
"2010-06-21",26,"Brown Pelican","birds","N",29.3645,-89.8657
"2010-06-21",26,"Brown Pelican","birds","N",29.30371,-89.9646
"2010-06-21",26,"Brown Pelican","birds","N",29.30371,-89.9646
"2010-06-21",26,"Brown Pelican","birds","N",29.30371,-89.9646
"2010-06-21",26,"Brown Pelican","birds","N",29.18223,-89.57876
"2010-06-21",26,"Brown Pelican","birds","N",29.18223,-89.57876
"2010-06-21",26,"Laughing Gull","birds","N",29.09617,-87.44132
"2010-06-22",26,"Northern Gannet","birds","N",30.33463,-87.11993
"2010-06-22",26,"Northern Gannet","birds","N",30.33463,-87.11993
"2010-06-22",26,"Unknown","birds","N",27.30922,-82.57586
"2010-06-22",26,"Unknown","birds","N",27.26247,-82.54879
"2010-06-22",26,"Brown Pelican","birds","N",29.30371,-89.9646
"2010-06-22",26,"Brown Pelican","birds","N",29.18223,-89.37876
"2010-06-22",26,"Laughing Gull","birds","N",30.38543,-88.10837
"2010-06-23",26,"Other","birds","N",30.28045,-87.51544
"2010-06-23",26,"Unknown","birds","N",30.22828,-87.85115
"2010-06-23",26,"Mourning Dove","birds","N",30.2839,-87.55493
"2010-06-23",26,"Laughing Gull","birds","N",30.22466,-88.0086
"2010-06-23",26,"Laughing Gull","birds","N",30.2491,-87.66856
"2010-06-23",26,"Common Tern","birds","N",29.26558,-89.54754
"2010-06-23",26,"Forster's Tern","birds","N",29.07071,-89.12044
"2010-06-23",26,"Other","birds","N",30.23493,-87.79802
"2010-06-24",26,"Unknown","birds","N",30.39445,-86.60209
"2010-06-24",26,"Common Loon","birds","N",30.31145,-87.34115
"2010-06-24",26,"Royal Tern","birds","N",27.41584,-82.66492
"2010-06-24",26,"Laughing Gull","birds","N",27.58054,-82.76182
"2010-06-24",26,"White Ibis","birds","N",27.59133,-82.76414
"2010-06-24",26,"Other","birds","N",28.98818,-89.1516
"2010-06-24",26,"Unidentified Gull","birds","N",28.99249,-89.1438
"2010-06-24",26,"Unidentified Cormorant","birds","N",28.98881,-89.15027
"2010-06-24",26,"Brown Pelican","birds","N",28.9897,-89.1483
"2010-06-24",26,"Brown Pelican","birds","N",28.99142,-89.14538
"2010-06-24",26,"Brown Pelican","birds","N",28.98889,-89.15108
"2010-06-24",26,"Brown Pelican","birds","N",28.98914,-89.1493
"2010-06-24",26,"Brown Pelican","birds","N",28.99088,-89.1459
"2010-06-24",26,"Brown Pelican","birds","N",28.99088,-89.1459
"2010-06-24",26,"Brown Pelican","birds","N",28.98904,-89.1508
"2010-06-24",26,"Brown Pelican","birds","N",28.98998,-89.14798
"2010-06-24",26,"Brown Pelican","birds","N",28.98983,-89.14806
"2010-06-24",26,"Brown Pelican","birds","N",29.0317,-89.3035
"2010-06-24",26,"Least Bittern","birds","N",29.0052,-89.3328
"2010-06-24",26,"Brown Pelican","birds","N",29.01031,-89.14573
"2010-06-24",26,"Brown Pelican","birds","N",29.01059,-89.14639
"2010-06-24",26,"Brown Pelican","birds","N",29.0156,-89.14
"2010-06-24",26,"Brown Pelican","birds","N",29.0161,-89.13995
"2010-06-24",26,"Mottled Duck","birds","N",29.28471,-90.01361
"2010-06-24",26,"Laughing Gull","birds","N",30.25129,-87.66153
"2010-06-24",26,"Double-crested Cormorant","birds","N",28.96594,-89.36489
"2010-06-25",26,"Brown Pelican","birds","N",30.20078,-88.46631
"2010-06-25",26,"Unknown","birds","N",27.31027,-82.57662
"2010-06-25",26,"Unknown","birds","N",27.30332,-82.57235
"2010-06-25",26,"Unknown","birds","N",27.26218,-82.54826
"2010-06-25",26,"Brown Pelican","birds","N",29.67156,-85.22173
"2010-06-25",26,"Northern Gannet","birds","N",30.41456,-88.10685
"2010-06-25",26,"Common Tern","birds","N",29.27823,-89.55147
"2010-06-25",26,"Common Tern","birds","N",29.4314,-89.97301
"2010-06-25",26,"Brown Pelican","birds","N",29.18223,-89.57876
"2010-06-25",26,"Unidentified Gull","birds","N",30.28199,-89.27138
"2010-06-25",26,"Unknown","birds","N",30.31885,-89.22997
"2010-06-25",26,"Unknown","birds","N",30.31885,-89.22997
"2010-06-26",26,"Unknown","birds","N",27.21127,-82.51386
"2010-06-26",26,"Unknown","birds","N",27.20852,-82.51235
"2010-06-26",26,"Unknown","birds","N",27.21183,-82.51419
"2010-06-26",26,"Least Bittern","birds","N",30.38983,-88.6156
"2010-06-26",26,"Pied-bill Grebe","birds","N",30.34381,-88.53918
"2010-06-26",26,"Brown Pelican","birds","N",29.30281,-89.9575
"2010-06-26",26,"Brown Pelican","birds","N",27.80305,-90.12694
"2010-06-26",26,"Royal Tern","birds","N",29.10471,-90.1884
"2010-06-26",26,"Brown Pelican","birds","N",28.964,-89.1434
"2010-06-26",26,"Other","birds","N",28.9966,-89.1459
"2010-06-26",26,"Black Skimmer","birds","N",29.03302,-90.26264
"2010-06-26",26,"Laughing Gull","birds","N",29.33185,-90.80313
"2010-06-26",26,"Brown Pelican","birds","N",29.05073,-90.84628
"2010-06-26",26,"Laughing Gull","birds","N",29.24555,-89.12393
"2010-06-26",26,"Brown Pelican","birds","N",29.2335,-89.18341
"2010-06-26",26,"Great Blue Heron","birds","N",30.25475,-88.08728
"2010-06-27",26,"Brown Pelican","birds","N",30.34262,-88.71534
"2010-06-27",26,"Laughing Gull","birds","N",30.33121,-89.18668
"2010-06-27",26,"Brown Pelican","birds","N",30.34262,-88.71534
"2010-06-27",26,"Unidentified Loon","birds","N",30.19755,-87.17159
"2010-06-27",26,"Pied-bill Grebe","birds","N",30.32262,-86.14523
"2010-06-27",26,"Laughing Gull","birds","N",30.30536,-87.52042
"2010-06-27",26,"Laughing Gull","birds","N",29.61402,-89.50322
"2010-06-27",26,"Laughing Gull","birds","N",29.18254,-89.5775
"2010-06-27",26,"Northern Gannet","birds","N",29.55726,-92.22266
"2010-06-27",26,"Unidentified Gull","birds","N",30.22583,-87.80122
"2010-06-27",26,"Common Moorhen","birds","N",30.32222,-88.21076
"2010-06-27",26,"Common Moorhen","birds","N",30.32222,-88.21076
"2010-06-27",26,"Snowy Egret","birds","N",30.32222,-88.20176
"2010-06-27",26,"Unknown","birds","N",30.32222,-88.21076
"2010-06-27",26,"Unknown","birds","N",30.32222,-88.21076
"2010-06-28",27,"Northern Gannet","birds","N",30.27,-87.578
"2010-06-28",27,"Laughing Gull","birds","N",30.24246,-87.72206
"2010-06-28",27,"Unknown","birds","N",30.39392,-86.59612
"2010-06-28",27,"Unknown","birds","N",30.39108,-88.9647
"2010-06-28",27,"Laughing Gull","birds","N",30.24296,-87.72206
"2010-06-28",27,"Unidentified Gull","birds","N",30.39391,-86.59645
"2010-06-28",27,"Least Tern","birds","N",30.39042,-88.974
"2010-06-28",27,"Least Tern","birds","N",30.39042,-89.974
"2010-06-28",27,"Least Tern","birds","N",30.23468,-88.58092
"2010-06-28",27,"Least Tern","birds","N",30.23468,-88.58092
"2010-06-28",27,"Least Tern","birds","N",30.23468,-88.58092
"2010-06-28",27,"Northern Gannet","birds","N",30.35466,-88.50865
"2010-06-28",27,"Northern Gannet","birds","N",30.27,-87.58
"2010-06-28",27,"Least Tern","birds","N",30.3908,-88.97213
"2010-06-28",27,"Least Tern","birds","N",30.3908,-88.97213
"2010-06-28",27,"Least Tern","birds","N",30.3908,-88.97213
"2010-06-29",27,"Unidentified Pelican","birds","N",30.3291,-87.28592
"2010-06-29",27,"Unknown","birds","N",30.34766,-88.69268
"2010-06-29",27,"Unidentified Gull","birds","N",30.33696,-89.16977
"2010-06-29",27,"Unidentified Gull","birds","N",30.33616,-89.17394
"2010-06-29",27,"Northern Gannet","birds","N",30.22915,-87.88181
"2010-06-29",27,"Unknown","birds","N",30.29386,-87.54871
"2010-06-29",27,"Unidentified Loon","birds","N",30.3929,-86.73918
"2010-06-29",27,"Royal Tern","birds","N",30.3362,-89.17381
"2010-06-29",27,"Laughing Gull","birds","N",30.24845,-88.1924
"2010-06-29",27,"Laughing Gull","birds","N",29.2715,-89.54416
"2010-06-30",27,"Snowy Egret","birds","N",30.23995,-88.7455
"2010-06-30",27,"Snowy Egret","birds","N",30.23995,-88.7615
"2010-06-30",27,"Unknown","birds","N",30.25182,-88.12819
"2010-06-30",27,"Unidentified Gull","birds","N",30.30051,-89.33371
"2010-06-30",27,"Northern Gannet","birds","N",30.26928,-89.38188
"2010-06-30",27,"Black Skimmer","birds","N",30.28696,-89.3625
"2010-06-30",27,"Unidentified Gull","birds","N",30.3879,-88.99317
"2010-06-30",27,"Laughing Gull","birds","N",30.26523,-89.38972
"2010-06-30",27,"Northern Gannet","birds","N",30.22846,-87.86089
"2010-06-30",27,"Northern Gannet","birds","N",30.25362,-87.65115
"2010-06-30",27,"Common Loon","birds","N",30.37167,-89.07098
"2010-06-30",27,"Common Loon","birds","N",30.37167,-89.07098
"2010-06-30",27,"Laughing Gull","birds","N",29.67869,-85.3262
"2010-06-30",27,"Unidentified Pelican","birds","N",30.258,-88.1502
"2010-07-01",27,"Unknown","birds","N",30.3291,-87.28592
"2010-07-01",27,"Unidentified Pelican","birds","N",30.38655,-89.00524
"2010-07-01",27,"Black Skimmer","birds","N",30.39153,-88.96993
"2010-07-01",27,"Osprey","birds","N",30.35128,-89.08964
"2010-07-01",27,"Unknown","birds","N",30.39676,-86.62725
"2010-07-01",27,"Northern Gannet","birds","N",30.38264,-86.84326
"2010-07-01",27,"Unknown","birds","N",30.39306,-86.58691
"2010-07-01",27,"Osprey","birds","N",30.32279,-87.20064
"2010-07-01",27,"Boat-tailed Grackle","birds","N",30.17995,-87.41124
"2010-07-01",27,"Northern Gannet","birds","N",29.59745,-85.00844
"2010-07-01",27,"Laughing Gull","birds","N",29.97956,-85.5168
"2010-07-01",27,"Other","birds","N",30.39967,-89.0932
"2010-07-02",27,"Northern Mockingbird","birds","N",30.34455,-89.14251
"2010-07-02",27,"Unidentified Gull","birds","N",30.34608,-89.14155
"2010-07-02",27,"Unidentified Gull","birds","N",30.34645,-89.14085
"2010-07-02",27,"Unidentified Gull","birds","N",30.35719,-89.11259
"2010-07-02",27,"Brown Pelican","birds","N",30.22025,-89.07843
"2010-07-02",27,"Least Tern","birds","N",30.20621,-88.33643
"2010-07-02",27,"Laughing Gull","birds","N",30.23171,-87.88738
"2010-07-02",27,"Least Tern","birds","N",30.34451,-88.56071
"2010-07-02",27,"Unknown","birds","N",30.32211,-87.28951
"2010-07-02",27,"Laughing Gull","birds","N",30.25643,-88.51583
"2010-07-02",27,"Northern Gannet","birds","N",30.24775,-88.26266
"2010-07-02",27,"Unknown","birds","N",30.35413,-87.01863
"2010-07-02",27,"Unidentified Gull","birds","N",30.38133,-89.02686
"2010-07-02",27,"Black Crowned Night Heron","birds","N",30.34372,-89.14278
"2010-07-03",27,"Northern Gannet","birds","N",30.20823,-88.97802
"2010-07-03",27,"Royal Tern","birds","N",29.75008,-90.31865
"2010-07-03",27,"Brown Pelican","birds","N",29.4888,-90.00256
"2010-07-03",27,"Northern Gannet","birds","N",30.0808,-85.65875
"2010-07-03",27,"Unidentified Gull","birds","N",30.39171,-88.96693
"2010-07-03",27,"Unidentified Gull","birds","N",30.36908,-89.08191
"2010-07-03",27,"Laughing Gull","birds","N",30.24181,-88.42492
"2010-07-03",27,"Northern Gannet","birds","N",30.23856,-89.6169
"2010-07-03",27,"Unidentified Tern","birds","N",30.39111,-88.96906
"2010-07-03",27,"Unidentified Gull","birds","N",30.39095,-88.97137
"2010-07-03",27,"Laughing Gull","birds","N",30.52353,-88.1053
"2010-07-03",27,"Northern Gannet","birds","N",30.32697,-86.68612
"2010-07-03",27,"Least Tern","birds","N",30.39073,-88.97189
"2010-07-03",27,"Least Tern","birds","N",30.39073,-88.97189
"2010-07-03",27,"Least Tern","birds","N",30.39073,-88.97189
"2010-07-03",27,"Unidentified Skimmer","birds","N",30.39097,-88.97043
"2010-07-03",27,"Unidentified Tern","birds","N",30.391,-88.97137
"2010-07-03",27,"Other","birds","N",30.39122,-88.96852
"2010-07-03",27,"Least Tern","birds","N",30.39086,-88.97129
"2010-07-03",27,"Least Tern","birds","N",30.39094,-88.97152
"2010-07-03",27,"Least Tern","birds","N",30.39091,-88.97153
"2010-07-03",27,"Least Tern","birds","N",30.3909,-88.9716
"2010-07-03",27,"Least Tern","birds","N",30.39091,-88.9716
"2010-07-03",27,"Least Tern","birds","N",30.39083,-88.97158
"2010-07-03",27,"Least Tern","birds","N",30.39083,-88.97176
"2010-07-04",27,"Unidentified Gull","birds","N",30.21297,-88.97132
"2010-07-04",27,"Least Tern","birds","N",30.23453,-88.58236
"2010-07-04",27,"Least Tern","birds","N",30.23453,-88.58236
"2010-07-04",27,"Least Tern","birds","N",30.23453,-88.58236
"2010-07-04",27,"Least Tern","birds","N",30.23497,-88.58141
"2010-07-04",27,"Least Tern","birds","N",30.23497,-88.58141
"2010-07-04",27,"Least Tern","birds","N",30.21416,-88.40737
"2010-07-04",27,"Northern Gannet","birds","N",30.23018,-88.66385
"2010-07-04",27,"Brown Pelican","birds","N",30.4125,-89.53758
"2010-07-05",28,"Royal Tern","birds","N",29.65852,-85.08636
"2010-07-05",28,"Least Tern","birds","N",30.39116,-88.96816
"2010-07-05",28,"Least Tern","birds","N",30.39116,-88.96816
"2010-07-05",28,"Unidentified Gull","birds","N",30.37476,-89.05533
"2010-07-05",28,"Unidentified Gull","birds","N",30.33773,-89.04361
"2010-07-05",28,"Unidentified Gull","birds","N",30.37786,-89.04445
"2010-07-05",28,"Least Tern","birds","N",30.17239,-89.21224
"2010-07-05",28,"Brown Pelican","birds","N",30.17239,-89.21224
"2010-07-05",28,"Least Tern","birds","N",30.3908,-88.97253
"2010-07-05",28,"Least Tern","birds","N",30.39108,-88.97233
"2010-07-05",28,"Least Tern","birds","N",30.3911,-88.97237
"2010-07-05",28,"Least Tern","birds","N",30.39093,-88.97229
"2010-07-05",28,"Unknown","birds","N",30.37096,-88.97268
"2010-07-06",28,"Unknown","birds","N",30.22828,-87.85115
"2010-07-06",28,"Northern Gannet","birds","N",30.25362,-87.65155
"2010-07-06",28,"Northern Gannet","birds","N",30.35694,-89.11305
"2010-07-06",28,"Short-billed Dowitcher","birds","N",30.2769,-89.37376
"2010-07-06",28,"Unknown","birds","N",30.3926,-88.88348
"2010-07-06",28,"Unidentified Gull","birds","N",30.39456,-88.91307
"2010-07-06",28,"Unidentified Gull","birds","N",30.39085,-88.97095
"2010-07-06",28,"Unidentified Gull","birds","N",30.26116,-89.40356
"2010-07-06",28,"Least Tern","birds","N",30.39064,-88.97481
"2010-07-06",28,"Royal Tern","birds","N",29.26016,-89.95063
"2010-07-06",28,"Roseate Spoonbill","birds","N",29.34766,-89.86858
"2010-07-06",28,"Tricolored Heron","birds","N",29.36598,-89.86628
"2010-07-06",28,"Royal Tern","birds","N",29.25616,-89.9548
"2010-07-06",28,"Laughing Gull","birds","N",29.3662,-89.86638
"2010-07-06",28,"Unknown","birds","N",29.22287,-90.00971
"2010-07-06",28,"Red-Breasted Merganser","birds","N",30.25819,-88.11648
"2010-07-06",28,"Laughing Gull","birds","N",30.24791,-88.12652
"2010-07-06",28,"Other","birds","N",29.5305,-89.5513
"2010-07-06",28,"Great Egret","birds","N",29.5305,-89.5513
"2010-07-06",28,"Unidentified Tern","birds","N",30.06245,-89.18073
"2010-07-07",28,"Great Blue Heron","birds","N",30.26415,-88.11443
"2010-07-07",28,"Purple Martin","birds","N",30.28504,-88.23493
"2010-07-07",28,"Common Loon","birds","N",30.26479,-88.17857
"2010-07-07",28,"Great Blue Heron","birds","N",30.25435,-88.14228
"2010-07-07",28,"Unknown","birds","N",30.24721,-88.07496
"2010-07-07",28,"Laughing Gull","birds","N",30.24666,-88.12641
"2010-07-07",28,"Unknown","birds","N",30.53086,-87.90842
"2010-07-07",28,"Laughing Gull","birds","N",30.21416,-88.4074
"2010-07-07",28,"Unidentified Gull","birds","N",30.3409,-88.58483
"2010-07-07",28,"Laughing Gull","birds","N",30.31243,-89.25002
"2010-07-07",28,"Least Tern","birds","N",30.39393,-88.90911
"2010-07-07",28,"Unidentified Gull","birds","N",30.39416,-88.89821
"2010-07-07",28,"Laughing Gull","birds","N",30.36146,-89.09605
"2010-07-07",28,"Laughing Gull","birds","N",30.36146,-89.09605
"2010-07-07",28,"Laughing Gull","birds","N",30.36146,-89.09605
"2010-07-07",28,"Unknown","birds","N",30.21124,-88.98492
"2010-07-07",28,"Least Tern","birds","N",30.17239,-89.21224
"2010-07-07",28,"Royal Tern","birds","N",30.32641,-89.20336
"2010-07-07",28,"Laughing Gull","birds","N",30.454,-88.8903
"2010-07-07",28,"Least Tern","birds","N",30.3911,-88.97273
"2010-07-07",28,"Laughing Gull","birds","N",30.4031,-88.82385
"2010-07-07",28,"Brown Pelican","birds","N",29.66675,-89.53721
"2010-07-07",28,"Laughing Gull","birds","N",29.33527,-89.96474
"2010-07-07",28,"Clapper Rail","birds","N",29.44368,-89.93568
"2010-07-07",28,"Northern Gannet","birds","N",29.30556,-84.87708
"2010-07-07",28,"Least Tern","birds","N",29.1446,-90.6885
"2010-07-07",28,"Laughing Gull","birds","N",29.48054,-89.95107
"2010-07-08",28,"Laughing Gull","birds","N",30.52584,-88.03377
"2010-07-08",28,"Unknown","birds","N",30.24943,-88.12705
"2010-07-08",28,"Laughing Gull","birds","N",30.2313,-87.93184
"2010-07-08",28,"Laughing Gull","birds","N",30.35718,-89.11449
"2010-07-08",28,"Great Blue Heron","birds","N",30.37121,-88.56071
"2010-07-08",28,"Unknown","birds","N",30.2918,-89.349
"2010-07-08",28,"Brown Pelican","birds","N",30.20567,-89.09431
"2010-07-08",28,"Laughing Gull","birds","N",30.22039,-89.07994
"2010-07-08",28,"Unknown","birds","N",30.30874,-89.32584
"2010-07-08",28,"Unknown","birds","N",30.30894,-89.32584
"2010-07-08",28,"Brown Pelican","birds","N",30.24628,-88.87373
"2010-07-08",28,"Least Tern","birds","N",30.38243,-89.02335
"2010-07-08",28,"Laughing Gull","birds","N",30.35397,-89.12508
"2010-07-08",28,"Laughing Gull","birds","N",30.34106,-89.16043
"2010-07-08",28,"Laughing Gull","birds","N",30.42944,-89.29888
"2010-07-08",28,"Unknown","birds","N",30.35228,-88.50832
"2010-07-08",28,"Laughing Gull","birds","N",30.39206,-88.88334
"2010-07-08",28,"Laughing Gull","birds","N",30.34495,-89.14184
"2010-07-08",28,"Unknown","birds","N",30.31266,-89.40613
"2010-07-08",28,"Laughing Gull","birds","N",30.41106,-88.88884
"2010-07-08",28,"Northern Gannet","birds","N",30.24208,-88.77708
"2010-07-08",28,"Great Egret","birds","N",29.33495,-89.87333
"2010-07-08",28,"Laughing Gull","birds","N",29.30306,-89.95683
"2010-07-08",28,"Brown Pelican","birds","N",30.06243,-89.18073
"2010-07-08",28,"Clapper Rail","birds","N",29.36178,-89.56116
"2010-07-08",28,"Laughing Gull","birds","N",29.23175,-89.99642
"2010-07-08",28,"Brown Pelican","birds","N",29.34606,-89.86806
"2010-07-08",28,"Royal Tern","birds","N",29.29533,-89.10472
"2010-07-08",28,"Royal Tern","birds","N",29.531,-89.10405
"2010-07-08",28,"Royal Tern","birds","N",29.531,-89.10405
"2010-07-08",28,"Royal Tern","birds","N",29.531,-89.10405
"2010-07-08",28,"Laughing Gull","birds","N",29.21908,-89.5193
"2010-07-08",28,"Laughing Gull","birds","N",29.2385,-90.00251
"2010-07-08",28,"Brown Pelican","birds","N",29.67238,-85.20418
"2010-07-08",28,"Sandwich Tern","birds","N",30.33064,-89.18941
"2010-07-08",28,"Double-crested Cormorant","birds","N",29.25922,-89.5991
"2010-07-09",28,"Northern Gannet","birds","N",30.32223,-89.2214
"2010-07-09",28,"Least Tern","birds","N",30.33501,-89.17503
"2010-07-09",28,"Common Loon","birds","N",30.35132,-89.13213
"2010-07-09",28,"Brown Pelican","birds","N",30.3411,-89.28049
"2010-07-09",28,"Laughing Gull","birds","N",29.55746,-89.96095
"2010-07-09",28,"Brown Pelican","birds","N",29.30248,-89.96135
"2010-07-09",28,"Roseate Spoonbill","birds","N",29.34673,-89.86833
"2010-07-09",28,"Laughing Gull","birds","N",29.33486,-89.8732
"2010-07-09",28,"Laughing Gull","birds","N",29.33486,-89.8732
"2010-07-09",28,"Laughing Gull","birds","N",29.33486,-89.8732
"2010-07-09",28,"Snowy Egret","birds","N",29.26173,-89.94996
"2010-07-09",28,"Double-crested Cormorant","birds","N",29.20338,-90.04616
"2010-07-09",28,"Laughing Gull","birds","N",29.2578,-89.95225
"2010-07-09",28,"Brown Pelican","birds","N",29.26033,-89.60426
"2010-07-09",28,"Unidentified Gull","birds","N",30.06243,-89.18073
"2010-07-09",28,"Unidentified Gull","birds","N",30.06243,-89.18073
"2010-07-09",28,"Unidentified Gull","birds","N",30.06243,-89.18073
"2010-07-09",28,"Brown Pelican","birds","N",30.06243,-89.18073
"2010-07-09",28,"Unidentified Cormorant","birds","N",30.06243,-89.18073
"2010-07-09",28,"Roseate Spoonbill","birds","N",29.91921,-89.26135
"2010-07-09",28,"Laughing Gull","birds","N",29.21193,-90.02645
"2010-07-09",28,"Brown Pelican","birds","N",29.921,-88.87946
"2010-07-09",28,"Laughing Gull","birds","N",29.2504,-89.9506
"2010-07-09",28,"Laughing Gull","birds","N",29.21305,-90.02493
"2010-07-09",28,"Laughing Gull","birds","N",29.33267,-89.87093
"2010-07-09",28,"Laughing Gull","birds","N",29.31082,-89.86144
"2010-07-09",28,"Laughing Gull","birds","N",29.31082,-89.86144
"2010-07-09",28,"Laughing Gull","birds","N",29.30777,-89.8885
"2010-07-09",28,"Sandwich Tern","birds","N",29.34298,-89.04922
"2010-07-09",28,"Sandwich Tern","birds","N",29.06468,-90.7109
"2010-07-09",28,"Laughing Gull","birds","N",29.12593,-90.2153
"2010-07-10",28,"Laughing Gull","birds","N",30.23869,-88.26008
"2010-07-10",28,"Laughing Gull","birds","N",30.51438,-88.10892
"2010-07-10",28,"Royal Tern","birds","N",29.20293,-89.04933
"2010-07-10",28,"Laughing Gull","birds","N",29.13284,-90.67851
"2010-07-10",28,"Tricolored Heron","birds","N",29.13284,-90.67851
"2010-07-10",28,"Tricolored Heron","birds","N",29.13284,-90.67851
"2010-07-10",28,"Tricolored Heron","birds","N",29.13284,-90.67851
"2010-07-10",28,"Forster's Tern","birds","N",29.37353,-89.79585
"2010-07-10",28,"Unknown","birds","N",29.02723,-89.16299
"2010-07-10",28,"Laughing Gull","birds","N",29.5795,-89.53527
"2010-07-10",28,"Roseate Spoonbill","birds","N",29.92022,-89.26074
"2010-07-10",28,"Laughing Gull","birds","N",29.8439,-89.3044
"2010-07-10",28,"Laughing Gull","birds","N",29.8439,-89.3044
"2010-07-10",28,"Laughing Gull","birds","N",29.8439,-89.3044
"2010-07-10",28,"Laughing Gull","birds","N",29.8439,-89.3044
"2010-07-10",28,"Laughing Gull","birds","N",29.92022,-89.26072
"2010-07-10",28,"Laughing Gull","birds","N",29.92022,-89.26072
"2010-07-10",28,"Laughing Gull","birds","N",29.92022,-89.26072
"2010-07-10",28,"Laughing Gull","birds","N",29.92022,-89.26072
"2010-07-10",28,"Laughing Gull","birds","N",29.92022,-89.26072
"2010-07-10",28,"Laughing Gull","birds","N",29.92022,-89.26072
"2010-07-10",28,"Laughing Gull","birds","N",29.92022,-89.26072
"2010-07-10",28,"Royal Tern","birds","N",29.92022,-89.26072
"2010-07-10",28,"Greater Shearwater","birds","N",29.8524,-85.37858
"2010-07-11",28,"Laughing Gull","birds","N",30.34336,-88.55826
"2010-07-11",28,"Laughing Gull","birds","N",29.60788,-89.51672
"2010-07-11",28,"Laughing Gull","birds","N",29.30307,-89.95683
"2010-07-11",28,"Unidentified Tern","birds","N",29.11227,-90.17575
"2010-07-11",28,"Black Skimmer","birds","N",29.30842,-89.73579
"2010-07-11",28,"Brown Pelican","birds","N",29.28087,-89.94652
"2010-07-11",28,"Black Crowned Night Heron","birds","N",29.35201,-89.8728
"2010-07-11",28,"Laughing Gull","birds","N",29.10157,-90.19025
"2010-07-11",28,"Brown Pelican","birds","N",29.5332,-90.05467
"2010-07-11",28,"Laughing Gull","birds","N",29.26108,-89.36488
"2010-07-11",28,"Caspian Tern","birds","N",29.08782,-90.22349
"2010-07-12",29,"Royal Tern","birds","N",29.0469,-90.5123
"2010-07-12",29,"Unidentified Gull","birds","N",29.36505,-89.85408
"2010-07-12",29,"Snowy Egret","birds","N",29.30282,-89.9575
"2010-07-12",29,"Northern Gannet","birds","N",29.27113,-89.95368
"2010-07-12",29,"Brown Pelican","birds","N",29.21042,-90.03397
"2010-07-12",29,"Unknown","birds","N",29.25331,-89.59761
"2010-07-12",29,"Unknown","birds","N",29.01455,-89.32002
"2010-07-12",29,"Unknown","birds","N",29.00759,-89.32908
"2010-07-12",29,"Laughing Gull","birds","N",29.38807,-89.3213
"2010-07-12",29,"Surf Scoter","birds","N",30.33362,-87.12482
"2010-07-12",29,"Laughing Gull","birds","N",30.24213,-86.2771
"2010-07-13",29,"Laughing Gull","birds","N",30.34521,-88.56976
"2010-07-13",29,"Laughing Gull","birds","N",29.83557,-89.30283
"2010-07-13",29,"Forster's Tern","birds","N",29.27748,-89.9925
"2010-07-13",29,"Brown Pelican","birds","N",29.68775,-89.39639
"2010-07-13",29,"Laughing Gull","birds","N",29.25808,-90.12675
"2010-07-13",29,"Laughing Gull","birds","N",29.2385,-90.00252
"2010-07-13",29,"Laughing Gull","birds","N",29.38885,-89.32045
"2010-07-13",29,"Laughing Gull","birds","N",29.38986,-89.32048
"2010-07-13",29,"Laughing Gull","birds","N",29.38943,-89.32034
"2010-07-13",29,"Laughing Gull","birds","N",29.38962,-89.32059
"2010-07-13",29,"Laughing Gull","birds","N",29.38881,-89.32143
"2010-07-13",29,"Laughing Gull","birds","N",29.38881,-89.32138
"2010-07-13",29,"Least Tern","birds","N",29.3888,-89.3213
"2010-07-13",29,"Laughing Gull","birds","N",29.4076,-89.29002
"2010-07-13",29,"Sandwich Tern","birds","N",29.2107,-89.02809
"2010-07-13",29,"Laughing Gull","birds","N",29.09858,-90.19695
"2010-07-13",29,"Unidentified Gull","birds","N",29.1616,-89.58026
"2010-07-13",29,"Royal Tern","birds","N",29.23088,-89.99703
"2010-07-13",29,"Laughing Gull","birds","N",29.35045,-89.127
"2010-07-13",29,"Forster's Tern","birds","N",29.0585,-90.80791
"2010-07-13",29,"Forster's Tern","birds","N",29.05485,-90.05485
"2010-07-13",29,"Forster's Tern","birds","N",29.05485,-90.80791
"2010-07-13",29,"Common Loon","birds","N",30.0826,-85.64971
"2010-07-13",29,"Royal Tern","birds","N",30.33083,-87.13986
"2010-07-13",29,"Black Skimmer","birds","N",30.39115,-88.96784
"2010-07-13",29,"Other","birds","N",30.39111,-88.96884
"2010-07-13",29,"Laughing Gull","birds","N",30.39118,-88.96934
"2010-07-13",29,"Other","birds","N",30.27485,-86.45443
"2010-07-14",29,"Royal Tern","birds","N",29.05474,-90.80717
"2010-07-14",29,"Forster's Tern","birds","N",29.05474,-90.80717
